id,sessionId,affect,affect_binary,context,timestamp,time_of_engagement,time_of_completion
1029,6,Schläfrig,0,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1030,6,Erfüllt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1031,6,Erfreut,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1032,6,Aufgeregt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1033,1,Aufgeregt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1034,1,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1035,1,Glücklich,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1036,1,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1037,1,Zufrieden,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1038,4,Deprimiert,0,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1039,5,Erfreut,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1040,6,Zufrieden,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1041,6,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1042,6,Frustriert,0,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1043,6,Ruhig,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1044,6,Zufrieden,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1045,6,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1046,6,Aufgeregt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1047,6,Schläfrig,0,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1048,6,Erfüllt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1049,6,Erfreut,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1050,6,Aufgeregt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1051,1,Aufgeregt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1052,1,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1053,1,Glücklich,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1054,1,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1055,1,Zufrieden,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1056,4,Deprimiert,0,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1057,5,Erfreut,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1058,6,Zufrieden,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1059,6,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1060,6,Frustriert,0,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1061,6,Ruhig,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1062,6,Zufrieden,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1063,6,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1064,6,Aufgeregt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1065,6,Schläfrig,0,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1066,6,Erfüllt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1067,6,Erfreut,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1068,6,Aufgeregt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1069,1,Aufgeregt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1070,1,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1071,1,Glücklich,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1072,1,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1073,1,Zufrieden,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1074,4,Deprimiert,0,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1075,5,Erfreut,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1076,6,Zufrieden,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1077,6,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1078,6,Frustriert,0,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1079,6,Ruhig,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1080,6,Zufrieden,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1081,6,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1082,6,Aufgeregt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1083,6,Schläfrig,0,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1084,6,Erfüllt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1085,6,Erfreut,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1086,6,Aufgeregt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1087,1,Aufgeregt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1088,1,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1089,1,Glücklich,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1090,1,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1091,1,Zufrieden,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1092,4,Deprimiert,0,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1093,5,Erfreut,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1094,6,Zufrieden,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1095,6,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1096,6,Frustriert,0,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1097,6,Ruhig,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1098,6,Zufrieden,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1099,6,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1100,6,Aufgeregt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1101,6,Schläfrig,0,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1102,6,Erfüllt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1103,6,Erfreut,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1104,6,Aufgeregt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1105,1,Aufgeregt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1106,1,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1107,1,Glücklich,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1108,1,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1109,1,Zufrieden,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1110,4,Deprimiert,0,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1111,5,Erfreut,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1112,6,Zufrieden,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1113,6,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1114,6,Frustriert,0,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1115,6,Ruhig,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1116,6,Zufrieden,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1117,6,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1118,6,Aufgeregt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1119,6,Schläfrig,0,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1120,6,Erfüllt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1121,6,Erfreut,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1122,6,Aufgeregt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1123,1,Aufgeregt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1124,1,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1125,1,Glücklich,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1126,1,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1127,1,Zufrieden,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1128,4,Deprimiert,0,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1129,5,Erfreut,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1130,6,Zufrieden,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1131,6,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1132,6,Frustriert,0,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1133,6,Ruhig,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1134,6,Zufrieden,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1135,6,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1136,6,Aufgeregt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1137,6,Schläfrig,0,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1138,6,Erfüllt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1139,6,Erfreut,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1140,6,Aufgeregt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
